resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,fastestLapTime_seg,year,round,circuitId,name,date,time_race,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,driverRef,number_driver,code,forename,surname,dob,nationality,url_driver,constructorRef,name_constructor,nationality_constructor,url_constructor,circuitRef,name_circuit,location,country,lat,lng,alt,url_circuit,status,url_season,position_quali,q1_seg,q2_seg,q3_seg,points_standing,position_standing,wins,points_sprint,position_sprint,points_constructor_standing,position_constructor_standing,wins_constructor_standing,points_constructor_result
2486,137,2,15,7.0,18,10.0,10,10,0.0,43,,,,,,,11,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,+1 Lap,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,7.0,8.0,0.0,,,11.0,5.0,0.0,0.0
2487,137,11,17,10.0,16,11.0,11,11,0.0,43,,,,,,,11,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,sato,,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,+1 Lap,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,0.0,21.0,0.0,,,7.0,6.0,0.0,0.0
2488,137,44,16,12.0,15,12.0,12,12,0.0,39,,,,,,,5,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,panis,,,Olivier,Panis,1966-09-02,French,http://en.wikipedia.org/wiki/Olivier_Panis,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Engine,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,2.0,14.0,0.0,,,5.0,7.0,0.0,0.0
2489,137,21,17,9.0,14,,R,13,0.0,38,,,,,,,5,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Engine,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,7.0,9.0,0.0,,,7.0,6.0,0.0,0.0
2490,137,37,19,17.0,11,,R,14,0.0,37,,,,,,,22,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,rosa,,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Suspension,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,0.0,20.0,0.0,,,4.0,8.0,0.0,1.0
2491,137,13,15,8.0,17,,R,15,0.0,37,,,,,,,5,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,massa,19.0,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Engine,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,4.0,12.0,0.0,,,11.0,5.0,0.0,0.0
2492,137,8,1,4.0,2,,R,16,0.0,35,,,,,,,5,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,raikkonen,7.0,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Engine,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,20.0,6.0,0.0,,,57.0,3.0,1.0,3.0
2493,137,15,4,14.0,7,,R,17,0.0,35,,,,,,,5,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Engine,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,4.0,11.0,0.0,,,15.0,4.0,0.0,0.0
2494,137,19,18,22.0,20,,R,18,0.0,17,,,,,,,20,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,davidson,,DAV,Anthony,Davidson,1979-04-18,British,http://en.wikipedia.org/wiki/Anthony_Davidson,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Spun off,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,,,,,,2.0,9.0,0.0,0.0
2495,137,18,4,15.0,10,,R,19,0.0,10,,,,,,,5,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,button,22.0,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Engine,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,11.0,7.0,0.0,,,15.0,4.0,0.0,0.0
2496,137,17,18,23.0,19,,R,20,0.0,4,,,,,,,6,,2002,14,13,Belgian Grand Prix,2002-09-01,,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,,,,,,,,,,,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Gearbox,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,2.0,15.0,0.0,,,2.0,9.0,0.0,0.0
2497,138,22,6,2.0,4,1.0,1,1,10.0,53,1:16:19.982,4579982.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,61.0,2.0,3.0,,,189.0,1.0,13.0,16.0
2498,138,30,6,1.0,2,2.0,2,2,6.0,53,+0.255,4580237.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,128.0,1.0,10.0,,,189.0,1.0,13.0,16.0
2499,138,56,19,16.0,5,3.0,3,3,4.0,53,+52.579,4632561.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,irvine,,,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,8.0,8.0,0.0,,,8.0,6.0,0.0,4.0
2500,138,15,4,14.0,11,4.0,4,4,3.0,53,+58.219,4638201.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,7.0,9.0,0.0,,,20.0,4.0,0.0,5.0
2501,138,18,4,15.0,17,5.0,5,5,2.0,53,+1:07.770,4647752.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,button,22.0,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,13.0,7.0,0.0,,,20.0,4.0,0.0,5.0
2502,138,44,16,12.0,16,6.0,6,6,1.0,53,+1:08.491,4648473.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,panis,,,Olivier,Panis,1966-09-02,French,http://en.wikipedia.org/wiki/Olivier_Panis,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,3.0,14.0,0.0,,,6.0,8.0,0.0,1.0
2503,138,14,1,3.0,7,7.0,7,7,0.0,53,+1:09.047,4649029.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,coulthard,,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,37.0,5.0,1.0,,,57.0,3.0,1.0,0.0
2504,138,21,17,9.0,12,8.0,8,8,0.0,53,+1:10.891,4650873.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,7.0,11.0,0.0,,,7.0,7.0,0.0,0.0
2505,138,35,16,11.0,9,9.0,9,9,0.0,53,+1:21.068,4661050.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,villeneuve,,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,3.0,13.0,0.0,,,6.0,8.0,0.0,1.0
2506,138,2,15,7.0,15,10.0,10,10,0.0,53,+1:22.046,4662028.0,,,,,1,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,7.0,10.0,0.0,,,11.0,5.0,0.0,0.0
2507,138,63,7,24.0,10,11.0,11,11,0.0,52,,,,,,,11,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,salo,,,Mika,Salo,1966-11-30,Finnish,http://en.wikipedia.org/wiki/Mika_Salo,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,2.0,16.0,0.0,,,2.0,10.0,0.0,0.0
2508,138,11,17,10.0,18,12.0,12,12,0.0,52,,,,,,,11,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,sato,,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+1 Lap,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,0.0,21.0,0.0,,,7.0,7.0,0.0,0.0
2509,138,62,18,22.0,20,13.0,13,13,0.0,47,,,,,,,16,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,yoong,,,Alex,Yoong,1976-07-20,Malaysian,http://en.wikipedia.org/wiki/Alex_Yoong,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,+6 Laps,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,0.0,19.0,0.0,,,2.0,9.0,0.0,0.0
2510,138,31,3,6.0,1,,R,14,0.0,33,,,,,,,83,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,montoya,,MON,Juan,Pablo Montoya,1975-09-20,Colombian,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Chassis,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,44.0,3.0,0.0,,,86.0,2.0,1.0,0.0
2511,138,8,1,4.0,6,,R,15,0.0,29,,,,,,,5,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,raikkonen,7.0,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Engine,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,20.0,6.0,0.0,,,57.0,3.0,1.0,0.0
2512,138,17,18,23.0,19,,R,16,0.0,20,,,,,,,5,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Engine,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,2.0,15.0,0.0,,,2.0,9.0,0.0,0.0
2513,138,13,15,8.0,14,,R,17,0.0,16,,,,,,,4,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,massa,19.0,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Collision,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,4.0,12.0,0.0,,,11.0,5.0,0.0,0.0
2514,138,37,19,17.0,8,,R,18,0.0,15,,,,,,,4,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,rosa,,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Collision,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,0.0,20.0,0.0,,,8.0,6.0,0.0,4.0
2515,138,66,7,25.0,13,,R,19,0.0,12,,,,,,,22,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,mcnish,,,Allan,McNish,1969-12-29,British,http://en.wikipedia.org/wiki/Allan_McNish,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Suspension,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,0.0,18.0,0.0,,,2.0,10.0,0.0,0.0
2516,138,23,3,5.0,3,,R,20,0.0,4,,,,,,,5,,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,,,,,,,,,,,ralf_schumacher,,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Engine,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,42.0,4.0,1.0,,,86.0,2.0,1.0,0.0
2517,139,22,6,2.0,2,1.0,1,1,10.0,73,1:31:08.0,5468000.0,,,,,1,,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,,,,,,,,,,,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,71.0,2.0,4.0,,,205.0,1.0,14.0,16.0
2518,139,30,6,1.0,1,2.0,2,2,6.0,73,+0.011,5468011.0,,,,,1,,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,,,,,,,,,,,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,134.0,1.0,10.0,,,205.0,1.0,14.0,16.0
2519,139,14,1,3.0,3,3.0,3,3,4.0,73,+7.799,5475799.0,,,,,1,,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,,,,,,,,,,,coulthard,,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,41.0,5.0,1.0,,,61.0,3.0,1.0,4.0
2520,139,31,3,6.0,4,4.0,4,4,3.0,73,+9.911,5477911.0,,,,,1,,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,,,,,,,,,,,montoya,,MON,Juan,Pablo Montoya,1975-09-20,Colombian,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,47.0,3.0,0.0,,,89.0,2.0,1.0,3.0
2521,139,15,4,14.0,8,5.0,5,5,2.0,73,+56.847,5524847.0,,,,,1,,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,,,,,,,,,,,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,9.0,8.0,0.0,,,22.0,4.0,0.0,2.0
2522,139,35,16,11.0,7,6.0,6,6,1.0,73,+58.211,5526211.0,,,,,1,,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,,,,,,,,,,,villeneuve,,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,Finished,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,4.0,12.0,0.0,,,7.0,7.0,0.0,1.0
2523,139,21,17,9.0,9,7.0,7,7,0.0,72,,,,,,,11,,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,,,,,,,,,,,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,+1 Lap,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,7.0,11.0,0.0,,,7.0,8.0,0.0,0.0
2524,139,18,4,15.0,14,8.0,8,8,0.0,72,,,,,,,11,,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,,,,,,,,,,,button,22.0,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,+1 Lap,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,13.0,7.0,0.0,,,22.0,4.0,0.0,2.0
2525,139,2,15,7.0,10,9.0,9,9,0.0,72,,,,,,,11,,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,,,,,,,,,,,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber_Motorsport,indianapolis,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347,223,http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,+1 Lap,http://en.wikipedia.org/wiki/2002_Formula_One_season,,,,,7.0,10.0,0.0,,,11.0,5.0,0.0,0.0
